,Unnamed: 0,real,img,nr_result_x,nr_result_y,tag,color,x,y
278,278,-2.878787878787879,1.7272727272727275,-3.2367,3.3422,1,"(253, 219, 199)",2,78
279,279,-2.878787878787879,1.787878787878788,-3.2367,3.3422,1,"(253, 219, 199)",2,79
280,280,-2.878787878787879,1.8484848484848488,-3.2367,3.3422,1,"(253, 219, 199)",2,80
281,281,-2.878787878787879,1.9090909090909087,-3.2367,3.3422,1,"(253, 219, 199)",2,81
282,282,-2.878787878787879,1.9696969696969695,-3.2367,3.3422,1,"(253, 219, 199)",2,82
283,283,-2.878787878787879,2.0303030303030303,-3.2367,3.3422,1,"(253, 219, 199)",2,83
284,284,-2.878787878787879,2.090909090909091,-3.2367,3.3422,1,"(253, 219, 199)",2,84
285,285,-2.878787878787879,2.1515151515151514,-3.2367,3.3422,1,"(253, 219, 199)",2,85
286,286,-2.878787878787879,2.212121212121212,-3.2367,3.3422,1,"(253, 219, 199)",2,86
287,287,-2.878787878787879,2.2727272727272725,-3.2367,3.3422,1,"(253, 219, 199)",2,87
288,288,-2.878787878787879,2.333333333333334,-3.2367,3.3422,1,"(253, 219, 199)",2,88
289,289,-2.878787878787879,2.3939393939393945,-3.2367,3.3422,1,"(253, 219, 199)",2,89
290,290,-2.878787878787879,2.454545454545455,-3.2367,3.3422,1,"(253, 219, 199)",2,90
291,291,-2.878787878787879,2.515151515151516,-3.2367,3.3422,1,"(253, 219, 199)",2,91
292,292,-2.878787878787879,2.575757575757576,-3.2367,3.3422,1,"(253, 219, 199)",2,92
293,293,-2.878787878787879,2.6363636363636367,-3.2367,3.3422,1,"(253, 219, 199)",2,93
294,294,-2.878787878787879,2.696969696969697,-3.2367,3.3422,1,"(253, 219, 199)",2,94
295,295,-2.878787878787879,2.757575757575758,-3.2367,3.3422,1,"(253, 219, 199)",2,95
296,296,-2.878787878787879,2.8181818181818183,-3.2367,3.3422,1,"(253, 219, 199)",2,96
297,297,-2.878787878787879,2.878787878787879,-3.2367,3.3422,1,"(253, 219, 199)",2,97
298,298,-2.878787878787879,2.9393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",2,98
299,299,-2.878787878787879,3.0,-3.2367,3.3422,1,"(253, 219, 199)",2,99
300,300,-2.8181818181818183,-3.0,-3.2367,-3.3422,3,"(67, 147, 195)",3,0
301,301,-2.8181818181818183,-2.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",3,1
302,302,-2.8181818181818183,-2.878787878787879,-3.2367,-3.3422,3,"(67, 147, 195)",3,2
303,303,-2.8181818181818183,-2.8181818181818183,-3.2367,-3.3422,3,"(67, 147, 195)",3,3
304,304,-2.8181818181818183,-2.757575757575758,-3.2367,-3.3422,3,"(67, 147, 195)",3,4
305,305,-2.8181818181818183,-2.696969696969697,-3.2367,-3.3422,3,"(67, 147, 195)",3,5
306,306,-2.8181818181818183,-2.636363636363636,-3.2367,-3.3422,3,"(67, 147, 195)",3,6
307,307,-2.8181818181818183,-2.575757575757576,-3.2367,-3.3422,3,"(67, 147, 195)",3,7
308,308,-2.8181818181818183,-2.515151515151515,-3.2367,-3.3422,3,"(67, 147, 195)",3,8
309,309,-2.8181818181818183,-2.4545454545454546,-3.2367,-3.3422,3,"(67, 147, 195)",3,9
310,310,-2.8181818181818183,-2.393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",3,10
311,311,-2.8181818181818183,-2.333333333333333,-3.2367,-3.3422,3,"(67, 147, 195)",3,11
312,312,-2.8181818181818183,-2.2727272727272725,-3.2367,-3.3422,3,"(67, 147, 195)",3,12
313,313,-2.8181818181818183,-2.212121212121212,-3.2367,-3.3422,3,"(67, 147, 195)",3,13
314,314,-2.8181818181818183,-2.1515151515151514,-3.2367,-3.3422,3,"(67, 147, 195)",3,14
315,315,-2.8181818181818183,-2.090909090909091,-3.2367,-3.3422,3,"(67, 147, 195)",3,15
316,316,-2.8181818181818183,-2.0303030303030303,-3.2367,-3.3422,3,"(67, 147, 195)",3,16
317,317,-2.8181818181818183,-1.9696969696969695,-3.2367,-3.3422,3,"(67, 147, 195)",3,17
318,318,-2.8181818181818183,-1.9090909090909087,-3.2367,-3.3422,3,"(67, 147, 195)",3,18
319,319,-2.8181818181818183,-1.8484848484848484,-3.2367,-3.3422,3,"(67, 147, 195)",3,19
320,320,-2.8181818181818183,-1.7878787878787878,-3.2367,-3.3422,3,"(67, 147, 195)",3,20
321,321,-2.8181818181818183,-1.7272727272727273,-3.2367,-3.3422,3,"(67, 147, 195)",3,21
322,322,-2.8181818181818183,-1.6666666666666663,-3.2367,-3.3422,3,"(67, 147, 195)",3,22
323,323,-2.8181818181818183,-1.606060606060606,-3.2367,-3.3422,3,"(67, 147, 195)",3,23
324,324,-2.8181818181818183,-1.5454545454545454,-3.2367,-3.3422,3,"(67, 147, 195)",3,24
325,325,-2.8181818181818183,-1.4848484848484849,-3.2367,-3.3422,3,"(67, 147, 195)",3,25
326,326,-2.8181818181818183,-1.4242424242424243,-3.2367,-3.3422,3,"(67, 147, 195)",3,26
327,327,-2.8181818181818183,-1.3636363636363635,-3.2367,-3.3422,3,"(67, 147, 195)",3,27
328,328,-2.8181818181818183,-1.303030303030303,-3.2367,-3.3422,3,"(67, 147, 195)",3,28
329,329,-2.8181818181818183,-1.2424242424242424,-3.2367,-3.3422,3,"(67, 147, 195)",3,29
330,330,-2.8181818181818183,-1.1818181818181817,-3.2367,3.3422,1,"(253, 219, 199)",3,30
331,331,-2.8181818181818183,-1.121212121212121,-3.2367,3.3422,1,"(253, 219, 199)",3,31
332,332,-2.8181818181818183,-1.0606060606060606,3.1653,3.3425,2,"(209, 229, 240)",3,32
333,333,-2.8181818181818183,-1.0,3.1653,3.3425,2,"(209, 229, 240)",3,33
334,334,-2.8181818181818183,-0.9393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",3,34
335,335,-2.8181818181818183,-0.8787878787878789,3.1653,-3.3425,0,"(214, 96, 77)",3,35
336,336,-2.8181818181818183,-0.8181818181818183,3.1653,-3.3425,0,"(214, 96, 77)",3,36
337,337,-2.8181818181818183,-0.7575757575757573,3.1653,-3.3425,0,"(214, 96, 77)",3,37
338,338,-2.8181818181818183,-0.6969696969696968,3.1653,-3.3425,0,"(214, 96, 77)",3,38
339,339,-2.8181818181818183,-0.6363636363636362,3.1653,-3.3425,0,"(214, 96, 77)",3,39
340,340,-2.8181818181818183,-0.5757575757575757,3.1653,-3.3425,0,"(214, 96, 77)",3,40
341,341,-2.8181818181818183,-0.5151515151515151,3.1653,-3.3425,0,"(214, 96, 77)",3,41
342,342,-2.8181818181818183,-0.4545454545454546,3.1653,-3.3425,0,"(214, 96, 77)",3,42
343,343,-2.8181818181818183,-0.393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",3,43
344,344,-2.8181818181818183,-0.333333333333333,3.1653,-3.3425,0,"(214, 96, 77)",3,44
345,345,-2.8181818181818183,-0.2727272727272725,3.1653,-3.3425,0,"(214, 96, 77)",3,45
346,346,-2.8181818181818183,-0.2121212121212119,3.1653,3.3425,2,"(209, 229, 240)",3,46
347,347,-2.8181818181818183,-0.1515151515151513,-3.2367,-3.3422,3,"(67, 147, 195)",3,47
348,348,-2.8181818181818183,-0.0909090909090908,-3.2367,-3.3422,3,"(67, 147, 195)",3,48
349,349,-2.8181818181818183,-0.0303030303030302,-3.2367,-3.3422,3,"(67, 147, 195)",3,49
350,350,-2.8181818181818183,0.0303030303030302,-3.2367,3.3422,1,"(253, 219, 199)",3,50
351,351,-2.8181818181818183,0.0909090909090908,-3.2367,3.3422,1,"(253, 219, 199)",3,51
352,352,-2.8181818181818183,0.1515151515151513,-3.2367,3.3422,1,"(253, 219, 199)",3,52
353,353,-2.8181818181818183,0.2121212121212123,3.1653,-3.3425,0,"(214, 96, 77)",3,53
354,354,-2.8181818181818183,0.2727272727272729,3.1653,3.3425,2,"(209, 229, 240)",3,54
355,355,-2.8181818181818183,0.3333333333333335,3.1653,3.3425,2,"(209, 229, 240)",3,55
356,356,-2.8181818181818183,0.393939393939394,3.1653,3.3425,2,"(209, 229, 240)",3,56
357,357,-2.8181818181818183,0.4545454545454546,3.1653,3.3425,2,"(209, 229, 240)",3,57
358,358,-2.8181818181818183,0.5151515151515151,3.1653,3.3425,2,"(209, 229, 240)",3,58
359,359,-2.8181818181818183,0.5757575757575757,3.1653,3.3425,2,"(209, 229, 240)",3,59
360,360,-2.8181818181818183,0.6363636363636367,3.1653,3.3425,2,"(209, 229, 240)",3,60
361,361,-2.8181818181818183,0.6969696969696972,3.1653,3.3425,2,"(209, 229, 240)",3,61
362,362,-2.8181818181818183,0.7575757575757578,3.1653,3.3425,2,"(209, 229, 240)",3,62
363,363,-2.8181818181818183,0.8181818181818183,3.1653,3.3425,2,"(209, 229, 240)",3,63
364,364,-2.8181818181818183,0.8787878787878789,3.1653,3.3425,2,"(209, 229, 240)",3,64
365,365,-2.8181818181818183,0.9393939393939394,3.1653,3.3425,2,"(209, 229, 240)",3,65
366,366,-2.8181818181818183,1.0,3.1653,-3.3425,0,"(214, 96, 77)",3,66
367,367,-2.8181818181818183,1.0606060606060606,3.1653,-3.3425,0,"(214, 96, 77)",3,67
368,368,-2.8181818181818183,1.121212121212121,-3.2367,-3.3422,3,"(67, 147, 195)",3,68
369,369,-2.8181818181818183,1.1818181818181817,-3.2367,-3.3422,3,"(67, 147, 195)",3,69
370,370,-2.8181818181818183,1.2424242424242422,-3.2367,3.3422,1,"(253, 219, 199)",3,70
371,371,-2.8181818181818183,1.3030303030303028,-3.2367,3.3422,1,"(253, 219, 199)",3,71
372,372,-2.8181818181818183,1.363636363636363,-3.2367,3.3422,1,"(253, 219, 199)",3,72
373,373,-2.8181818181818183,1.4242424242424248,-3.2367,3.3422,1,"(253, 219, 199)",3,73
374,374,-2.8181818181818183,1.4848484848484853,-3.2367,3.3422,1,"(253, 219, 199)",3,74
375,375,-2.8181818181818183,1.545454545454546,-3.2367,3.3422,1,"(253, 219, 199)",3,75
376,376,-2.8181818181818183,1.6060606060606064,-3.2367,3.3422,1,"(253, 219, 199)",3,76
377,377,-2.8181818181818183,1.666666666666667,-3.2367,3.3422,1,"(253, 219, 199)",3,77
378,378,-2.8181818181818183,1.7272727272727275,-3.2367,3.3422,1,"(253, 219, 199)",3,78
379,379,-2.8181818181818183,1.787878787878788,-3.2367,3.3422,1,"(253, 219, 199)",3,79
380,380,-2.8181818181818183,1.8484848484848488,-3.2367,3.3422,1,"(253, 219, 199)",3,80
381,381,-2.8181818181818183,1.9090909090909087,-3.2367,3.3422,1,"(253, 219, 199)",3,81
382,382,-2.8181818181818183,1.9696969696969695,-3.2367,3.3422,1,"(253, 219, 199)",3,82
383,383,-2.8181818181818183,2.0303030303030303,-3.2367,3.3422,1,"(253, 219, 199)",3,83
384,384,-2.8181818181818183,2.090909090909091,-3.2367,3.3422,1,"(253, 219, 199)",3,84
385,385,-2.8181818181818183,2.1515151515151514,-3.2367,3.3422,1,"(253, 219, 199)",3,85
386,386,-2.8181818181818183,2.212121212121212,-3.2367,3.3422,1,"(253, 219, 199)",3,86
387,387,-2.8181818181818183,2.2727272727272725,-3.2367,3.3422,1,"(253, 219, 199)",3,87
388,388,-2.8181818181818183,2.333333333333334,-3.2367,3.3422,1,"(253, 219, 199)",3,88
389,389,-2.8181818181818183,2.3939393939393945,-3.2367,3.3422,1,"(253, 219, 199)",3,89
390,390,-2.8181818181818183,2.454545454545455,-3.2367,3.3422,1,"(253, 219, 199)",3,90
391,391,-2.8181818181818183,2.515151515151516,-3.2367,3.3422,1,"(253, 219, 199)",3,91
392,392,-2.8181818181818183,2.575757575757576,-3.2367,3.3422,1,"(253, 219, 199)",3,92
393,393,-2.8181818181818183,2.6363636363636367,-3.2367,3.3422,1,"(253, 219, 199)",3,93
394,394,-2.8181818181818183,2.696969696969697,-3.2367,3.3422,1,"(253, 219, 199)",3,94
395,395,-2.8181818181818183,2.757575757575758,-3.2367,3.3422,1,"(253, 219, 199)",3,95
396,396,-2.8181818181818183,2.8181818181818183,-3.2367,3.3422,1,"(253, 219, 199)",3,96
397,397,-2.8181818181818183,2.878787878787879,-3.2367,3.3422,1,"(253, 219, 199)",3,97
398,398,-2.8181818181818183,2.9393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",3,98
399,399,-2.8181818181818183,3.0,-3.2367,3.3422,1,"(253, 219, 199)",3,99
400,400,-2.757575757575758,-3.0,-3.2367,-3.3422,3,"(67, 147, 195)",4,0
401,401,-2.757575757575758,-2.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",4,1
402,402,-2.757575757575758,-2.878787878787879,-3.2367,-3.3422,3,"(67, 147, 195)",4,2
403,403,-2.757575757575758,-2.8181818181818183,-3.2367,-3.3422,3,"(67, 147, 195)",4,3
404,404,-2.757575757575758,-2.757575757575758,-3.2367,-3.3422,3,"(67, 147, 195)",4,4
405,405,-2.757575757575758,-2.696969696969697,-3.2367,-3.3422,3,"(67, 147, 195)",4,5
406,406,-2.757575757575758,-2.636363636363636,-3.2367,-3.3422,3,"(67, 147, 195)",4,6
407,407,-2.757575757575758,-2.575757575757576,-3.2367,-3.3422,3,"(67, 147, 195)",4,7
408,408,-2.757575757575758,-2.515151515151515,-3.2367,-3.3422,3,"(67, 147, 195)",4,8
409,409,-2.757575757575758,-2.4545454545454546,-3.2367,-3.3422,3,"(67, 147, 195)",4,9
410,410,-2.757575757575758,-2.393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",4,10
411,411,-2.757575757575758,-2.333333333333333,-3.2367,-3.3422,3,"(67, 147, 195)",4,11
412,412,-2.757575757575758,-2.2727272727272725,-3.2367,-3.3422,3,"(67, 147, 195)",4,12
413,413,-2.757575757575758,-2.212121212121212,-3.2367,-3.3422,3,"(67, 147, 195)",4,13
414,414,-2.757575757575758,-2.1515151515151514,-3.2367,-3.3422,3,"(67, 147, 195)",4,14
415,415,-2.757575757575758,-2.090909090909091,-3.2367,-3.3422,3,"(67, 147, 195)",4,15
416,416,-2.757575757575758,-2.0303030303030303,-3.2367,-3.3422,3,"(67, 147, 195)",4,16
417,417,-2.757575757575758,-1.9696969696969695,-3.2367,-3.3422,3,"(67, 147, 195)",4,17
418,418,-2.757575757575758,-1.9090909090909087,-3.2367,-3.3422,3,"(67, 147, 195)",4,18
419,419,-2.757575757575758,-1.8484848484848484,-3.2367,-3.3422,3,"(67, 147, 195)",4,19
420,420,-2.757575757575758,-1.7878787878787878,-3.2367,-3.3422,3,"(67, 147, 195)",4,20
421,421,-2.757575757575758,-1.7272727272727273,-3.2367,-3.3422,3,"(67, 147, 195)",4,21
422,422,-2.757575757575758,-1.6666666666666663,-3.2367,-3.3422,3,"(67, 147, 195)",4,22
423,423,-2.757575757575758,-1.606060606060606,-3.2367,-3.3422,3,"(67, 147, 195)",4,23
424,424,-2.757575757575758,-1.5454545454545454,-3.2367,-3.3422,3,"(67, 147, 195)",4,24
425,425,-2.757575757575758,-1.4848484848484849,-3.2367,-3.3422,3,"(67, 147, 195)",4,25
426,426,-2.757575757575758,-1.4242424242424243,-3.2367,-3.3422,3,"(67, 147, 195)",4,26
427,427,-2.757575757575758,-1.3636363636363635,-3.2367,-3.3422,3,"(67, 147, 195)",4,27
428,428,-2.757575757575758,-1.303030303030303,-3.2367,-3.3422,3,"(67, 147, 195)",4,28
429,429,-2.757575757575758,-1.2424242424242424,-3.2367,3.3422,1,"(253, 219, 199)",4,29
430,430,-2.757575757575758,-1.1818181818181817,-3.2367,3.3422,1,"(253, 219, 199)",4,30
431,431,-2.757575757575758,-1.121212121212121,-3.2367,3.3422,1,"(253, 219, 199)",4,31
432,432,-2.757575757575758,-1.0606060606060606,3.1653,3.3425,2,"(209, 229, 240)",4,32
433,433,-2.757575757575758,-1.0,3.1653,3.3425,2,"(209, 229, 240)",4,33
434,434,-2.757575757575758,-0.9393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",4,34
435,435,-2.757575757575758,-0.8787878787878789,3.1653,-3.3425,0,"(214, 96, 77)",4,35
436,436,-2.757575757575758,-0.8181818181818183,3.1653,-3.3425,0,"(214, 96, 77)",4,36
437,437,-2.757575757575758,-0.7575757575757573,3.1653,-3.3425,0,"(214, 96, 77)",4,37
438,438,-2.757575757575758,-0.6969696969696968,3.1653,-3.3425,0,"(214, 96, 77)",4,38
439,439,-2.757575757575758,-0.6363636363636362,3.1653,-3.3425,0,"(214, 96, 77)",4,39
440,440,-2.757575757575758,-0.5757575757575757,3.1653,-3.3425,0,"(214, 96, 77)",4,40
441,441,-2.757575757575758,-0.5151515151515151,3.1653,-3.3425,0,"(214, 96, 77)",4,41
442,442,-2.757575757575758,-0.4545454545454546,3.1653,-3.3425,0,"(214, 96, 77)",4,42
443,443,-2.757575757575758,-0.393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",4,43
444,444,-2.757575757575758,-0.333333333333333,3.1653,-3.3425,0,"(214, 96, 77)",4,44
445,445,-2.757575757575758,-0.2727272727272725,3.1653,-3.3425,0,"(214, 96, 77)",4,45
446,446,-2.757575757575758,-0.2121212121212119,3.1653,-3.3425,0,"(214, 96, 77)",4,46
447,447,-2.757575757575758,-0.1515151515151513,-3.2367,3.3422,1,"(253, 219, 199)",4,47
448,448,-2.757575757575758,-0.0909090909090908,3.1653,3.3425,2,"(209, 229, 240)",4,48
449,449,-2.757575757575758,-0.0303030303030302,3.1653,-3.3425,0,"(214, 96, 77)",4,49
450,450,-2.757575757575758,0.0303030303030302,3.1653,3.3425,2,"(209, 229, 240)",4,50
451,451,-2.757575757575758,0.0909090909090908,3.1653,-3.3425,0,"(214, 96, 77)",4,51
452,452,-2.757575757575758,0.1515151515151513,-3.2367,-3.3422,3,"(67, 147, 195)",4,52
453,453,-2.757575757575758,0.2121212121212123,3.1653,3.3425,2,"(209, 229, 240)",4,53
454,454,-2.757575757575758,0.2727272727272729,3.1653,3.3425,2,"(209, 229, 240)",4,54
455,455,-2.757575757575758,0.3333333333333335,3.1653,3.3425,2,"(209, 229, 240)",4,55
456,456,-2.757575757575758,0.393939393939394,3.1653,3.3425,2,"(209, 229, 240)",4,56
457,457,-2.757575757575758,0.4545454545454546,3.1653,3.3425,2,"(209, 229, 240)",4,57
458,458,-2.757575757575758,0.5151515151515151,3.1653,3.3425,2,"(209, 229, 240)",4,58
459,459,-2.757575757575758,0.5757575757575757,3.1653,3.3425,2,"(209, 229, 240)",4,59
460,460,-2.757575757575758,0.6363636363636367,3.1653,3.3425,2,"(209, 229, 240)",4,60
461,461,-2.757575757575758,0.6969696969696972,3.1653,3.3425,2,"(209, 229, 240)",4,61
462,462,-2.757575757575758,0.7575757575757578,3.1653,3.3425,2,"(209, 229, 240)",4,62
463,463,-2.757575757575758,0.8181818181818183,3.1653,3.3425,2,"(209, 229, 240)",4,63
464,464,-2.757575757575758,0.8787878787878789,3.1653,3.3425,2,"(209, 229, 240)",4,64
465,465,-2.757575757575758,0.9393939393939394,3.1653,3.3425,2,"(209, 229, 240)",4,65
466,466,-2.757575757575758,1.0,3.1653,-3.3425,0,"(214, 96, 77)",4,66
467,467,-2.757575757575758,1.0606060606060606,3.1653,-3.3425,0,"(214, 96, 77)",4,67
468,468,-2.757575757575758,1.121212121212121,-3.2367,-3.3422,3,"(67, 147, 195)",4,68
469,469,-2.757575757575758,1.1818181818181817,-3.2367,-3.3422,3,"(67, 147, 195)",4,69
470,470,-2.757575757575758,1.2424242424242422,-3.2367,-3.3422,3,"(67, 147, 195)",4,70
471,471,-2.757575757575758,1.3030303030303028,-3.2367,3.3422,1,"(253, 219, 199)",4,71
472,472,-2.757575757575758,1.363636363636363,-3.2367,3.3422,1,"(253, 219, 199)",4,72
473,473,-2.757575757575758,1.4242424242424248,-3.2367,3.3422,1,"(253, 219, 199)",4,73
474,474,-2.757575757575758,1.4848484848484853,-3.2367,3.3422,1,"(253, 219, 199)",4,74
475,475,-2.757575757575758,1.545454545454546,-3.2367,3.3422,1,"(253, 219, 199)",4,75
476,476,-2.757575757575758,1.6060606060606064,-3.2367,3.3422,1,"(253, 219, 199)",4,76
477,477,-2.757575757575758,1.666666666666667,-3.2367,3.3422,1,"(253, 219, 199)",4,77
478,478,-2.757575757575758,1.7272727272727275,-3.2367,3.3422,1,"(253, 219, 199)",4,78
479,479,-2.757575757575758,1.787878787878788,-3.2367,3.3422,1,"(253, 219, 199)",4,79
480,480,-2.757575757575758,1.8484848484848488,-3.2367,3.3422,1,"(253, 219, 199)",4,80
481,481,-2.757575757575758,1.9090909090909087,-3.2367,3.3422,1,"(253, 219, 199)",4,81
482,482,-2.757575757575758,1.9696969696969695,-3.2367,3.3422,1,"(253, 219, 199)",4,82
483,483,-2.757575757575758,2.0303030303030303,-3.2367,3.3422,1,"(253, 219, 199)",4,83
484,484,-2.757575757575758,2.090909090909091,-3.2367,3.3422,1,"(253, 219, 199)",4,84
485,485,-2.757575757575758,2.1515151515151514,-3.2367,3.3422,1,"(253, 219, 199)",4,85
486,486,-2.757575757575758,2.212121212121212,-3.2367,3.3422,1,"(253, 219, 199)",4,86
487,487,-2.757575757575758,2.2727272727272725,-3.2367,3.3422,1,"(253, 219, 199)",4,87
488,488,-2.757575757575758,2.333333333333334,-3.2367,3.3422,1,"(253, 219, 199)",4,88
489,489,-2.757575757575758,2.3939393939393945,-3.2367,3.3422,1,"(253, 219, 199)",4,89
490,490,-2.757575757575758,2.454545454545455,-3.2367,3.3422,1,"(253, 219, 199)",4,90
491,491,-2.757575757575758,2.515151515151516,-3.2367,3.3422,1,"(253, 219, 199)",4,91
492,492,-2.757575757575758,2.575757575757576,-3.2367,3.3422,1,"(253, 219, 199)",4,92
493,493,-2.757575757575758,2.6363636363636367,-3.2367,3.3422,1,"(253, 219, 199)",4,93
494,494,-2.757575757575758,2.696969696969697,-3.2367,3.3422,1,"(253, 219, 199)",4,94
495,495,-2.757575757575758,2.757575757575758,-3.2367,3.3422,1,"(253, 219, 199)",4,95
496,496,-2.757575757575758,2.8181818181818183,-3.2367,3.3422,1,"(253, 219, 199)",4,96
497,497,-2.757575757575758,2.878787878787879,-3.2367,3.3422,1,"(253, 219, 199)",4,97
498,498,-2.757575757575758,2.9393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",4,98
499,499,-2.757575757575758,3.0,-3.2367,3.3422,1,"(253, 219, 199)",4,99
500,500,-2.696969696969697,-3.0,-3.2367,-3.3422,3,"(67, 147, 195)",5,0
501,501,-2.696969696969697,-2.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",5,1
502,502,-2.696969696969697,-2.878787878787879,-3.2367,-3.3422,3,"(67, 147, 195)",5,2
503,503,-2.696969696969697,-2.8181818181818183,-3.2367,-3.3422,3,"(67, 147, 195)",5,3
504,504,-2.696969696969697,-2.757575757575758,-3.2367,-3.3422,3,"(67, 147, 195)",5,4
505,505,-2.696969696969697,-2.696969696969697,-3.2367,-3.3422,3,"(67, 147, 195)",5,5
506,506,-2.696969696969697,-2.636363636363636,-3.2367,-3.3422,3,"(67, 147, 195)",5,6
507,507,-2.696969696969697,-2.575757575757576,-3.2367,-3.3422,3,"(67, 147, 195)",5,7
508,508,-2.696969696969697,-2.515151515151515,-3.2367,-3.3422,3,"(67, 147, 195)",5,8
509,509,-2.696969696969697,-2.4545454545454546,-3.2367,-3.3422,3,"(67, 147, 195)",5,9
510,510,-2.696969696969697,-2.393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",5,10
511,511,-2.696969696969697,-2.333333333333333,-3.2367,-3.3422,3,"(67, 147, 195)",5,11
512,512,-2.696969696969697,-2.2727272727272725,-3.2367,-3.3422,3,"(67, 147, 195)",5,12
513,513,-2.696969696969697,-2.212121212121212,-3.2367,-3.3422,3,"(67, 147, 195)",5,13
514,514,-2.696969696969697,-2.1515151515151514,-3.2367,-3.3422,3,"(67, 147, 195)",5,14
515,515,-2.696969696969697,-2.090909090909091,-3.2367,-3.3422,3,"(67, 147, 195)",5,15
516,516,-2.696969696969697,-2.0303030303030303,-3.2367,-3.3422,3,"(67, 147, 195)",5,16
517,517,-2.696969696969697,-1.9696969696969695,-3.2367,-3.3422,3,"(67, 147, 195)",5,17
518,518,-2.696969696969697,-1.9090909090909087,-3.2367,-3.3422,3,"(67, 147, 195)",5,18
519,519,-2.696969696969697,-1.8484848484848484,-3.2367,-3.3422,3,"(67, 147, 195)",5,19
520,520,-2.696969696969697,-1.7878787878787878,-3.2367,-3.3422,3,"(67, 147, 195)",5,20
521,521,-2.696969696969697,-1.7272727272727273,-3.2367,-3.3422,3,"(67, 147, 195)",5,21
522,522,-2.696969696969697,-1.6666666666666663,-3.2367,-3.3422,3,"(67, 147, 195)",5,22
523,523,-2.696969696969697,-1.606060606060606,-3.2367,-3.3422,3,"(67, 147, 195)",5,23
524,524,-2.696969696969697,-1.5454545454545454,-3.2367,-3.3422,3,"(67, 147, 195)",5,24
525,525,-2.696969696969697,-1.4848484848484849,-3.2367,-3.3422,3,"(67, 147, 195)",5,25
526,526,-2.696969696969697,-1.4242424242424243,-3.2367,-3.3422,3,"(67, 147, 195)",5,26
527,527,-2.696969696969697,-1.3636363636363635,-3.2367,-3.3422,3,"(67, 147, 195)",5,27
528,528,-2.696969696969697,-1.303030303030303,3.1653,-3.3425,0,"(214, 96, 77)",5,28
529,529,-2.696969696969697,-1.2424242424242424,-3.2367,3.3422,1,"(253, 219, 199)",5,29
530,530,-2.696969696969697,-1.1818181818181817,-3.2367,3.3422,1,"(253, 219, 199)",5,30
531,531,-2.696969696969697,-1.121212121212121,-3.2367,-3.3422,3,"(67, 147, 195)",5,31
532,532,-2.696969696969697,-1.0606060606060606,3.1653,3.3425,2,"(209, 229, 240)",5,32
533,533,-2.696969696969697,-1.0,3.1653,3.3425,2,"(209, 229, 240)",5,33
534,534,-2.696969696969697,-0.9393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",5,34
535,535,-2.696969696969697,-0.8787878787878789,3.1653,-3.3425,0,"(214, 96, 77)",5,35
536,536,-2.696969696969697,-0.8181818181818183,3.1653,-3.3425,0,"(214, 96, 77)",5,36
537,537,-2.696969696969697,-0.7575757575757573,3.1653,-3.3425,0,"(214, 96, 77)",5,37
538,538,-2.696969696969697,-0.6969696969696968,3.1653,-3.3425,0,"(214, 96, 77)",5,38
539,539,-2.696969696969697,-0.6363636363636362,3.1653,-3.3425,0,"(214, 96, 77)",5,39
540,540,-2.696969696969697,-0.5757575757575757,3.1653,-3.3425,0,"(214, 96, 77)",5,40
541,541,-2.696969696969697,-0.5151515151515151,3.1653,-3.3425,0,"(214, 96, 77)",5,41
542,542,-2.696969696969697,-0.4545454545454546,3.1653,-3.3425,0,"(214, 96, 77)",5,42
543,543,-2.696969696969697,-0.393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",5,43
544,544,-2.696969696969697,-0.333333333333333,3.1653,-3.3425,0,"(214, 96, 77)",5,44
